ProgrammingLanguageName	QueryID	PairID	QueryText	CommentText	SimilarityScore
PHP	90	90_readGzFile	kako citati sadrzaj .gz kompresovanog fajla	Citanje .gz fajla	2
PHP	90	90_gz_get_contents	kako citati sadrzaj .gz kompresovanog fajla	Citanje .gz fajla sa datom putanjom	2
PHP	91	91_sendBinaryDataPOST	slanje binarnog podataka preko serijske konekcije	Slanje binarnih podataka POST metodom	1
PHP	91	91_sendBinaryDataPOST1	slanje binarnog podataka preko serijske konekcije	Slanje binarnih podataka serijskom konekcijom	3
PHP	91	91_sendBinaryDataPOST2	slanje binarnog podataka preko serijske konekcije	Razmena binarnih podataka preko serijske konekcije	2
PHP	91	91_sendBinaryDataPOST3	slanje binarnog podataka preko serijske konekcije	Primanje binarnih podataka preko serijske konekcije	1
PHP	91	91_sendBinaryDataPOST4	slanje binarnog podataka preko serijske konekcije	Slanje podataka o dogadjaju putem serijske konekcije	1
PHP	91	91_sendBinaryDataPOST5	slanje binarnog podataka preko serijske konekcije	Slanje binarnih podataka preko adaptera	1
PHP	92	92_getDataFromTextFile	ekstrakcija podataka iz tekstualnog fajla	Ekstrakcija podataka liniju po liniju iz tekstualnog fajla	2
PHP	92	92_writeDataToTxtFile	ekstrakcija podataka iz tekstualnog fajla	Pisanje podataka u tekstualni fajl	1
PHP	92	92_testFileRead	ekstrakcija podataka iz tekstualnog fajla	Testiranje citanja podataka iz tekstualnog fajla	1
PHP	92	92_load	ekstrakcija podataka iz tekstualnog fajla	Dovlaci tekstualni fajl u memoriju	0
PHP	92	92_getFileContents	ekstrakcija podataka iz tekstualnog fajla	Ekstrakcija podataka iz tekstualnog fajla	3
PHP	92	92_getMostCommonWordFromFile	ekstrakcija podataka iz tekstualnog fajla	Ekstrakcija najcesce koriscene reci u tekstualnom fajlu	2
PHP	92	92_getFirstAndLastSentenceFile	ekstrakcija podataka iz tekstualnog fajla	Ekstrakcija prve i poslednje recenice iz tekstualnog fajla	2
PHP	92	92_getDataFromTextFileStructure	ekstrakcija podataka iz tekstualnog fajla	"Ekstracija informacije iz tekstualnog fajla baziranog na sledecoj strukturi: Datum, Naslov, Tekst:vrednost, Tekst:vrednost, Tekst:vrednost"	2
PHP	93	93_findAllNumbersInString	pozicija pod stringova u stringu	Pronalazenje svih brojeva u stringu	1
PHP	93	93_findSubstringPosition	pozicija pod stringova u stringu	Pronalazenje pozicije pod stringa u datom stringu	2
PHP	93	93_findSubstring	pozicija pod stringova u stringu	Pronalazenje pod stringa u datom stringu i ispis ako postoji	3
PHP	93	93_findSubstringPositionIntext	pozicija pod stringova u stringu	Pronalazenje stringa u tekstu	1
PHP	93	93_findStringInText	pozicija pod stringova u stringu	Pronalazenje pozicije stringa u tekstu	2
PHP	93	93_findNumOccurrencesString	pozicija pod stringova u stringu	Pronalazenje koliko puta se substring pojavljuje u stringu	1
PHP	94	94_findTrElementsFromHtml	citanje elemenata from html-a <td>	Pronalazenje tr elemenata u html fajlu	1
PHP	94	94_findTdElementsFromHtml	citanje elemenata from html-a <td>	Pronalazenje td elemenata u html fajlu	3
PHP	94	94_readingTdElementsFromHTml	citanje elemenata from html-a <td>	Parsiranje td elementa iz html fajla	3
PHP	94	94_readingTableElementsFromHtml	citanje elemenata from html-a <td>	Citanja elemenata tabele iz html fajla	2
PHP	94	94_ReadingHtmlFile	citanje elemenata from html-a <td>	Citanje html fajla	1
PHP	94	94_readingElementsFromJtmlAsArray	citanje elemenata from html-a <td>	Vraca html elemente u vidu niza	1
PHP	94	94_getHtmlBody	citanje elemenata from html-a <td>	Vraca body sekciju html-a	1
PHP	95	95_calculate	oduzimanje srednje vrednosti od svake kolone	Srednja vrednost u nizu	1
PHP	95	95_findSumofColumn	oduzimanje srednje vrednosti od svake kolone	Pronalazenje zbira vrednosti u koloni	1
PHP	95	95_findAverageMeanOfArray	oduzimanje srednje vrednosti od svake kolone	Pronalazenje srednje vrednosti niza	1
PHP	95	95_findAverageMeanFromColumn	oduzimanje srednje vrednosti od svake kolone	Pronalazenje srednje vrednosti od kolone	3
PHP	95	95_deductingAverageMeanFromColumn	oduzimanje srednje vrednosti od svake kolone	Oduzimanje srednje vrednosti od kolone iz sql baze	2
PHP	95	95_findAverageSalary	oduzimanje srednje vrednosti od svake kolone	Pronalazenje srednje vrednosti kolone za platu	1
PHP	95	95_findAverageValueAcrossTable	oduzimanje srednje vrednosti od svake kolone	Pronalazenje srednje vrednosti iz svih celija tabele	1
PHP	95	95_deductingAverageMean	oduzimanje srednje vrednosti od svake kolone	Vraca body sekciju html-a	0
PHP	96	96_fileConcatenation	nadovezi nekoliko fajlova izbrisi linije zaglavlja	Nadovezivanje svih fajlova iz liste fajlova	1
PHP	96	96_fileConcatenationRemoveHeader	nadovezi nekoliko fajlova izbrisi linije zaglavlja	Nadovezivanje svih fajlova iz liste fajlova pri tom se zaglavlja svakog fajla brisu	3
PHP	96	96_mergingFilesRandomOrder	nadovezi nekoliko fajlova izbrisi linije zaglavlja	Spajanje fajlova u nasumicnom redu	1
PHP	96	96_pdfFileConcatenation	nadovezi nekoliko fajlova izbrisi linije zaglavlja	Spajanje pdf fajlova iz liste fajlova	1
PHP	96	96_removeHeaderAndFooterFileMerging	nadovezi nekoliko fajlova izbrisi linije zaglavlja	Nadovezivanje svih fajlova iz liste fajlova a pritom se brisu zaglavlja i footer	1
PHP	96	96_mergeFileKeepFirstHeaderOnly	nadovezi nekoliko fajlova izbrisi linije zaglavlja	Nadovezivanje fajlova tako da se cuva samo zaglavlje prvog fajla a ostala zaglavlja se uklanjanju	1
PHP	96	96_stringConcatenation	nadovezi nekoliko fajlova izbrisi linije zaglavlja	Nadovezivanje stringova iz liste stringova	0
PHP	97	97_insertQueryIntoUrl	parsiraj string upit u urla	Ubacivanje upita u url	1
PHP	97	97_getPreviousUrl	parsiraj string upit u urla	Vraca prethodni url	0
PHP	97	97_updateUrl	parsiraj string upit u urla	Promena url-a	1
PHP	97	97_parseSelectQueryFromUrl	parsiraj string upit u urla	Parsiranje select upita iz url-a	3
PHP	97	97_parseQueryFromUrlRegex	parsiraj string upit u urla	Parsiranje upita iz url-a po regeksu i ispis rezultata	2
PHP	97	97_parseQueryFromUrl	parsiraj string upit u urla	Parsiranje upita iz url-a	2
PHP	97	97_numberOfMethods	parsiraj string upit u urla	Vraca broj metoda u projektu	0
PHP	98	98_fuzzyMatchRanking	fuzzy match ranking	Fuzzy match ranking funkcija	3
PHP	98	98_fuzzyMatchRanking1	fuzzy match ranking	Fuzzy match pretrazivanje	2
PHP	98	98_fuzzyMatchRanking2	fuzzy match ranking	Fuzzy match pretrazivanje slicnih recenica	2
PHP	98	98_fuzzyMatchRanking3	fuzzy match ranking	Funkcija za rangiranje	1
PHP	98	98_fuzzyMatchRanking4	fuzzy match ranking	Funkcija koja pretrazuje podatke iz klase Automobil koristeci fuzzy metode	1
PHP	98	98_fuzzyMatchRanking5	fuzzy match ranking	Pronalazenje najkoriscenijeg slova	0
PHP	98	98_fuzzyMatchRanking6	fuzzy match ranking	Azuriranje tabele dogadjaj sa novim datumima	0
PHP	99	99_convertExcelToHtml	izlaz html fajla	Konverzija excel fajla tako da je izlaz funkcije html fajl	1
PHP	99	99_convertPdfToHtml	izlaz html fajla	Prebacivanje pdf fajl u html fajl	2
PHP	99	99_convertWordToHtml	izlaz html fajla	Konverzija word fajla tako da je izlaz funkcije html fajl	2
PHP	99	99_findContext	izlaz html fajla	Pronalazenje konteksta	0
PHP	99	99_getReport	izlaz html fajla	Vraca izvestaj u vidu html fajla	2
PHP	99	99_returnHtmlFile	izlaz html fajla	Vraca novi html file	2
PHP	99	99_sendLetter	izlaz html fajla	Slanje poste u obliku html-a. Funkcija vraca html	1
PHP	100	100_numberOfTestedFunctions	kako citati .csv fajl na efikasan nacin	Vraca broj metoda u funkciji	0
PHP	100	100_writingCsvFileFromArray	kako citati .csv fajl na efikasan nacin	Kreiranje csv fajla iz niza	1
PHP	100	100_readingCsvFileSplFileObject	kako citati .csv fajl na efikasan nacin	Citanje csv fajla koristeci SplFileObject klasu	2
PHP	100	100_readingCsvFileIntoArray	kako citati .csv fajl na efikasan nacin	Citanje csv fajla u niz	2
PHP	100	100_readingCsvFileArrayMap	kako citati .csv fajl na efikasan nacin	Citanje csv fajla u mapu niza	2
PHP	100	100_readingCsvFile	kako citati .csv fajl na efikasan nacin	Citanje csv fajla i ispis	2
PHP	100	100_parsingCsvFileToCustomClass	kako citati .csv fajl na efikasan nacin	Parsiranje csv fajla u posebnu klasu	1
PHP	40	40_addCollector	dohvati ime za enum vrednost	Dodaje zadati sakupljac u prioritetni red uz   dodatne provere i bacanje izuzetaka	0
PHP	40	40_addPath	dohvati ime za enum vrednost	Dodaje putanju u predefinisani niz koja ce   moci da se koristi nakon upisa u fajl	0
PHP	40	40_attachCallback	dohvati ime za enum vrednost	Postavlja callback funkciju u prioritetni red   u zavisnosti od zadatog prioriteta ako nije podrazumevani	0
PHP	40	40_check_credentials	dohvati ime za enum vrednost	Proverava kredencijale korisnickog imena i lozinke   i inicijalizuje i postavlja sesiju za dalje koriscenje   u kukije	0
PHP	40	40_entityToString	dohvati ime za enum vrednost	Pretvara dati objekat u niz stringova razdvojenih   postavljenim separatorom	0
PHP	40	40_extractEnumFromArray	dohvati ime za enum vrednost	Pronalazi ime za enum u nizu vrednosti  za zadati parametar u   zavisnosti od korisnika	2
PHP	40	40_findInternal	dohvati ime za enum vrednost	Pronalazi listu unutrasnjih klasa definisanih unutar   prosledjene okruzujuce klase	0
PHP	40	40_findValueTypeName	dohvati ime za enum vrednost	Ova funkcija dohvata tip po zadataoj   vrednosti enum ako je ona validno definisana	1
PHP	40	40_getAllEnumTags	dohvati ime za enum vrednost	Pronalazi sve tagove za odredjeni enum po njegovom id	1
PHP	40	40_getDynamicFunc	dohvati ime za enum vrednost	Pronalazi dinamicki definisane funkcije i smesta   ih u listu za dalju obradu u klasama	0
PHP	40	40_getEnumByID	dohvati ime za enum vrednost	Dohvata ime enum za zadati ID polja koje mu   pripada ukoliko je definisano	2
PHP	40	40_getEnumName	dohvati ime za enum vrednost	Vraca ime enum tipa za zadatu vrednost proizvoda   kao jedinog parametra funkcije	3
PHP	40	40_getThemeConfig	dohvati ime za enum vrednost	Uzima podesavanja za odredjenu temu i uz odredjene provere   pronalazi putanju do trazenog fajla	0
PHP	41	41_addPaper	kodiranje url	Dodavanje stranice zavrsnom papiru sto omogucava visestruke   gsms uz kodiranje i dekodiranje url	3
PHP	41	41_add	kodiranje url	Ova funkcija ce nakon kodiranja url pozvati parentxcontent kontroler   kako bi popunila prikaz dok se salje kroz tip sadrzaja koji je ujedno i paper_id    koji ce se koristiti za automatsko dopunjavanje combo boxa tacnim rezultatom	2
PHP	41	41_buildTree	kodiranje url	Formira narno stablo pocevsi od prosledjenog roditeljskog   cvora sa datim poljima	0
PHP	41	41_cr_post	kodiranje url	Precizna implementacija za kodiranje parametara iz niza u   url bez indeksiranja	3
PHP	41	41_delete	kodiranje url	Metoda koja brise hartije sa datim id ukoliko je   pristup tom objektu dozvoljen u odgovarajucu poruku i    redirekciju uz kodiranje url	2
PHP	41	41_handleRequest	kodiranje url	Metoda za uniformnu obradu http zahteva koristeci kodiranje   url uz redirekciju na zeljenu stranicu	2
PHP	41	41_loadView	kodiranje url	Ucitavanje prikaza za odgovarajucu prosledjenu rutu   u zavisnosti od prethodne akcije	0
PHP	42	42_SetCartId	kreiranje kolacica	Cuvanje id korpe za kupovinu kreiranje kolacica   i cuvanjem u sesiji za naredne zahteve i pozive   ukoliko se tamo vec nije nalazio	2
PHP	42	42_addCookiesToHeader	kreiranje kolacica	Kreiranje kolacica i dodavanje u postojeca zaglavlja ukoliko   je postavljen odgovarajuci replace flag	3
PHP	42	42_checkUser	kreiranje kolacica	Provera identiteta korisnika i ako postoji validan token   cuva se u kolacic i token se cuvaju u sesiji	1
PHP	42	42_login	kreiranje kolacica	Funkicija za login uz kreiranje kolacica i njihovo cuvanje    uz odgovarajuci vremenski marker	3
PHP	42	42_logout	kreiranje kolacica	Metoda za brisanje kolacica i postavljanje vrednosti   na nevalidne za naredne pokusaje logovanja bez tokena	1
PHP	42	42_onAppExit	kreiranje kolacica	Logovanje potrebnih stvari po zatvaranju aplikacije   i uklanjanje nepotrebnog sadrzaja uz ispis poruke	0
PHP	42	42_setCookies	kreiranje kolacica	Funkcija za kreiranje kolacica i postavljanje potrebnih    vrednosti polja kolacica kao sto su vreme isteka   jezik itd	3
PHP	43	43_cleanArray	kako ukloniti elemente niza	Uz proveru validnosti prosledjenog objekta ova funkcija    ce ukloniti elemente datog niza	3
PHP	43	43_cleanup	kako ukloniti elemente niza	Funkcija ce nakon provere regularnim izrazom   ukloniti elemente niza pozivom funkcije apcuDelete	2
PHP	43	43_deleteThenSortArrayKeys	kako ukloniti elemente niza	Nakon sto ce ukloniti elemente niza sortirace ih u zavisnosti   od prosledjenih parametara textArray1 textArray2	2
PHP	43	43_extra_info	kako ukloniti elemente niza	Nakon sto ukloni sve elemente niza vraca nastavljen    prosledjeni niz sa podrazumevanim vrednostima	2
PHP	43	43_prepare	kako ukloniti elemente niza	Priprema stringa da se njegovi delovi ubace u indeks za pretragu	0
PHP	43	43_remove	kako ukloniti elemente niza	Ako je odgovarajuci uslov ispunjen za proces za   dobijeni id onda ce ukloniti elemente niza vezanog   za taj proces	2
PHP	44	44_date	kako dohvatiti trenutni datum	Funkcija vraca dohvata trenutni datum formatiran   i po potrebi konvretovan u zavisnosti od parametra convert	3
PHP	44	44_delrole	kako dohvatiti trenutni datum	Proverava da li je uloga validna i ako jeste   kreira upit nad bazom za brisanje postojece uloge	0
PHP	44	44_hookDateDefaultArgAlter	kako dohvatiti trenutni datum	Ako datum nije postavljen postavlja se na trenutni datum   sa prosledjenim vrednostima za formatiranje	2
PHP	44	44_jdate	kako dohvatiti trenutni datum	Dohvata trenutni datum podrazumevano postavljen ako nije prosledjen   drugi i pravi ga u zahtevanom formatu	2
PHP	44	44_refresh_session	kako dohvatiti trenutni datum	Obnavlja vreme trajanja sesije dohvatanjem trenutnog   datuma i postavljanjem u odgovarajuce polje	2
PHP	44	44_upload_img	kako dohvatiti trenutni datum	Ova funkcija salje sliku kroz http odgovor   postavljanjem trenutnog datuma kao markera za    enkriptovanje	2
PHP	45	45_addOption	kako obeleziti polje za potvrdu	Dodaje novu opciju u polje za potvrdu uz proveru   da li treba da bude obelezeno i stavlja ga u niz	2
PHP	45	45_checkboxList	kako obeleziti polje za potvrdu	Na osnovu jednog obelezenog polja za potvrdu   za odredjene opcije postavlja i pravi novo polje   za potvrdu u okviru iste forme	2
PHP	45	45_getCheckboxRule	kako obeleziti polje za potvrdu	Dohvata obelezno polje za potvrdu i poruku smesta u niz   uz dodatnu proveru u zavisnosti od opcije	2
PHP	45	45_inlineRadio	kako obeleziti polje za potvrdu	Pravi dugme za odabir jedne opcije sa datom labelom   i prosledjenim vrednostima opcija za biranje	0
PHP	45	45_option_checkbox	kako obeleziti polje za potvrdu	Za prosledjeni naziv textove za prikaz i poruke   pravi odgovarajuce obelezeno polje za potvrdu	2
PHP	45	45_render_field	kako obeleziti polje za potvrdu	Pravi polje za potvrdu od prosledjenih    argumenata i prikazuje ga	2
PHP	46	46_dumpAndPrintArray	inicijalizacija niza	Inicijalizacija niza datim vrednostima ispisuje   ih na izlaz i na kraju vraca niz kao povratnu vrednost	3
PHP	46	46_getPerimeterFunction	inicijalizacija niza	Funkcija getPerimeterFunction vraca perimetar za trazeno   stanje u odnosu na mxConstants	0
PHP	46	46_initAndValidateArray	inicijalizacija niza	Pravljenje i inicijalizacija niza nasumicnim vrednostima   i provera tih vrednosti za prosledjeni parametar i ispis	2
PHP	46	46_initArrayInRange	inicijalizacija niza	Inicijalizacija niza izmedju minimalne i maksimalne   vrednosti indkesa kao priprema za sortiranje   i ispisivanje na izlaz	2
PHP	46	46_initContinents	inicijalizacija niza	Popunjavanje i inicijalizacija niza dohvacenim objektima kontinenata   koji ce biti korisceni za prikaz mape	2
PHP	46	46_selectCountries	inicijalizacija niza	Inicijalizacija niza zemljama pod uslovom da imaju ocenu iznad trazene   a zatim im se dodaje filter za dalju statisticku obradu	2
PHP	47	47_bubbleSort	kako obrnuti redosled u stringu	Sortiranje prosledjenog niza koriscenjem bubble sorta    i ispis niza na izlaz	0
PHP	47	47_filterList	kako obrnuti redosled u stringu	Filtrira elemente liste kroz prosledjenu funkciju   koriscenjem obrtanja redosleda stringa i iteratora	2
PHP	47	47_getReversedString	kako obrnuti redosled u stringu	Ispisuje obnuti redosled slova prosledjenog   stringa i baca izuzetak ako prosledjen parametar   nije string	2
PHP	47	47_reverseHalved	kako obrnuti redosled u stringu	Vraca obrnuti redosled stringa njegovim polovljenjem   i obrtanjem elemenata obe polovine	2
PHP	47	47_reverseStrFromArr	kako obrnuti redosled u stringu	Odredjuje obrnuti redosled slova u stringu njegovim   razlaganjem na reci u niz a zatim obrtanjem tog niza	3
PHP	47	47_reverseString	kako obrnuti redosled u stringu	Ova funkcija vrsi obrtanje redosleda slova u stringu   iterativnom metodom	3
PHP	48	48_configure_environment	citaj fajl atributa	Podesava okruzenje za testiranje   Radi sledece      Ucitava phpunit framework   Obnavlja izuzetak za obradjivace gresaka   Prijavljuje automatski ucitavac za testne fajlove	0
PHP	48	48_doFetchAll	citaj fajl atributa	Cita verzije i atribute sacuvanog fajla   uz osnovne validacione provere	2
PHP	48	48_get_default_thresholds	citaj fajl atributa	Cita podrazumevane granicne vrednosti koristeci fajlove atributa   Daje prednost nizovima sa ovim vrednostima u odnosu na   groupedthreshold i singlestepthreshold	2
PHP	48	48_outputProperties	citaj fajl atributa	Ispisuje sve informacije u predefinisani html fajl    vezane za fajl atributa u vreme pokretanja	2
PHP	48	48_parse_properties	citaj fajl atributa	Ova funkcija parsira fajl atributa i moze se koristiti za    kreiranje php klase atributa   Treablo bi da ima isto ponasanje kao odgovarajuce funkcije u javi   i moze da obradjuje znake navoda i kose crte za nove redove	2
PHP	48	48_selectPropertiesToDocument	citaj fajl atributa	Citaj fajl sa atributima i prepisivanje u podrazumevani dokument   uz dodatne potrebne obrade i formatiranja	2
PHP	49	49_clipboardCopy	kopiraj u clipboard	Kopira sacuvan sadrzaj i pravi imitaciju   kopije clipboard od namenski kreiranog fajla	2
PHP	49	49_getCacheData	kopiraj u clipboard	Kopira kesiran sadrzaj u fajl i formatira   u predefinisan oblik   Moze se koristiti kao clipboard	2
PHP	49	49_getSystemClipboardInfo	kopiraj u clipboard	Dohvata i kopira sadrzaj sistemskog fajla u    niz koji obradjuje i vraca kao povratnu vrednost	0
PHP	49	49_getSystemMemContent	kopiraj u clipboard	Usluzna funkcija koja dohvata preusmerava i kopira clipboard sadrzaj    zeljene sistemske memorije u fajl koji vraca korisniku	1
PHP	49	49_rcopy	kopiraj u clipboard	Kopira sadrzaj iz prvog toka u drugi uz odgovarajuce provere   a ako se kopira u clipboard dohvati zaglavlje za dohvatanje iz   izvornog toka	2
PHP	49	49_sendUpdate	kopiraj u clipboard	Slanje informativnog mejla krajnjem korisniku za dobijenom   identifikacijom i zeljenom porukom   Korisnik mora vec postojati u bazi	0
PHP	50	50_convertIfExists	konvertuj html u pdf	Ako postoji definisana konverzija konvertuj   pretrazi i generisi u prosledjen tip   za zadati html	2
PHP	50	50_generateColumn	konvertuj html u pdf	Generise objekat kolone na osnovu tipa kolone i konvertuje u pdf	2
PHP	50	50_getDefaultValues	konvertuj html u pdf	Dohvati vrednosti koje ce se koristiti   kao podrazumevane ulazne vrednosti i konvertuje u pdf	2
PHP	50	50_getPDFFromHtml	konvertuj html u pdf	Konvretuj html u pdf ako je definisan za datu   kolonu	3
PHP	50	50_prepareDataForPDF	konvertuj html u pdf	Pripremi tabele i podatke za generisanje pdf   u zavisnosti od definisanih parametara i konvertuje u pdf	2
PHP	51	51__constructXML	json u xml konverzija	Generise xml fajl u zavisnosti od prosledjenih opcija	1
PHP	51	51__convertJSONtoXML	json u xml konverzija	Generise konverzija json u xml fajl u zavisnosti od prosledjenih opcija   nekom konkretnom elementu	3
PHP	51	51_concurentJsonToXmlConv	json u xml konverzija	Vrsi proveru validnosti ulaznog json fajla   i uz konverziju ga ispisuje u prosledjeni xml   uz podrzavanje konkurentnog izvrsavanja	2
PHP	51	51_formatAndConvert	json u xml konverzija	Pravi novi xml dokument u koji upisuje sadrzaj konvertovanog   json objekta nakon unapred definisanog formatiranja	2
PHP	51	51_wdtListAllTables	json u xml konverzija	Izlistaj sve tabele u json formatu   za trenutnog korisnika koji ima prava za izmene	0
PHP	51	51_wdtShowChartFromData	json u xml konverzija	Izgenerisi i prikazi grafike tj chartove iz dostupnih podataka   u zavisnosti od zahtevanog chart tipa	0
PHP	52	52_generateRandomString	kako izabrati nasumican broj	Generisanje nasumicnog stringa za neku zadatu duzinu	1
PHP	52	52_getColumnHeaderOffset	kako izabrati nasumican broj	Dohvata potrebna zaglavlja kolona sa njihovim   pomerajima za genericko kreiranje upita	0
PHP	52	52_getRandomElementFromArray	kako izabrati nasumican broj	Izaberi nasumican element iz zadatog niza	1
PHP	52	52_getRandomNumber	kako izabrati nasumican broj	Ova funkcija vraca nasumican broj u opsegu   min i max prosledjenih parametara	3
PHP	52	52_get_new_salts	kako izabrati nasumican broj	Kreira nove salt vrednosti za generisanje kljuceva   zasnovane na tako sto izabere sekvence nasumicnih brojeva    i slova	2
PHP	52	52_groupByColumn	kako izabrati nasumican broj	Sortiraj i grupisi raspored i elemente kolona   na osnovu zadatog kljuca elementa za grupisanje	0
PHP	52	52_intCodeRandom	kako izabrati nasumican broj	Dohvati nasumican broj izmedju minimalne i maksimalne vrednosti   za zadati broj cifara	2
PHP	53	53_buildGraphNode	normalna raspodela	Pravi cvor za dodavanje u graf za ispis    i iscrtavanje zeljene raspodele    Moguce je proslediti i modifikovati postojeci   ako je podrzan	1
PHP	53	53_createGaussGraph	normalna raspodela	Formira i vraca graf za normalnu gausovu raspodelu   po unapred postavljenim parametrima	2
PHP	53	53_find_youtube_link	normalna raspodela	Pronalazi link ka nekom video snimku na youtube    sajtu za prosledjeni identifikator postavljenog   sadrzaja	0
PHP	53	53_getAllActiveVideos	normalna raspodela	Dohvata sve video sadrzaje prema godini   ispita tako sto kreira upit za dohvatanje podataka   iz same baze	0
PHP	53	53_getGaussData	normalna raspodela	Ispisuje Gausovu normalnu raspodelu za prosledjene parametre   za odeljenje skolu godinu i nastavnika	2
PHP	53	53_normal	normalna raspodela	Izracunava normalnu raspodelu za prosledjene parametre   po predefinisanoj formuli	3
PHP	53	53_normsdist	normalna raspodela	Racunanje kumulativne normalne raspodele   za vrednost ulaznog parametra	3
PHP	54	54_doUnrar	nelder mead optimizacija	Nakon obrade direktorijuma i putanje otpakovace fajl   ako je upis dozvoljen na lokaciji uz ispis gresaka po   potrebi	0
PHP	54	54_estimateQueueOpt	nelder mead optimizacija	Veci broj elemenata ce biti optimizovan nelder mead   algoritmom ako ih je trenutno manje od K koeficijenta   uredjenosti niza koji se osvezava pri svakom   dodavanju i brisanju iz reda	3
PHP	54	54_extract	nelder mead optimizacija	Ukoliko je dozvoljen upis na trazenu lokaciju pravi   novi direktorijum i vrsi otpakivanje prosledjenog fajla   uz dodatno formatiranje i obradu greske	0
PHP	54	54_optimizeAndCount	nelder mead optimizacija	Vraca broj elemenata u redu i vrsi optimizaciju   nelder mead algoritmom ako vec nije optimizovan   i u zavisnosti od prioriteta	2
PHP	54	54_optimizeNelder	nelder mead optimizacija	Vrsi optimizaciju nelder mead metodom   za odredjeni koeficijent manji od standardnog	2
PHP	54	54_optimizeQueueNelderMethod	nelder mead optimizacija	Vrsi optimizaciju niza za cuvanje i prosledjivanje    takskova za obradu zadataka Nelder mead metodom	2
PHP	54	54_queueSystemOptimization	nelder mead optimizacija	Vrsi poredjenje neuredjenog reda za cekanje i    reda sa optimizacijom Nelder Mead algoritmom i ispisuje   rezultate	2
PHP	55	55_classImplCmprInterface	hes set za brojanje jedinstvenih elemenata	Koriscenjem hes seta izdvaja samo jedinstvene    interfejse koji su u listi i ispituje da li je   sadrzan trazeni interfejs	2
PHP	55	55_classSet	hes set za brojanje jedinstvenih elemenata	Dohvata skup klasa koje se koriste u ovom interfejsu   koristeci hes set za dohvatanje jedinstvenih elemenata	2
PHP	55	55_countDistinct	hes set za brojanje jedinstvenih elemenata	Stampa i pronalazi broj jedinstvenih elemenata u zadatom   nizu zadate duzine	1
PHP	55	55_count_items	hes set za brojanje jedinstvenih elemenata	Broji ukupan broj elemenata uz zadati   podupit sa odredjenim uslovima	0
PHP	55	55_count_unique_items	hes set za brojanje jedinstvenih elemenata	Izracunava ukupan broj jedinstvenih elemenata uz zadati   podupit sa odredjenim uslovima	1
PHP	55	55_get_class	hes set za brojanje jedinstvenih elemenata	Vraca string koji zadrzi atribut html klase	0
PHP	55	55_get_separator	hes set za brojanje jedinstvenih elemenata	Pronalazi separator koji odgovara primenjenom filteru	2
PHP	56	56_deleteIndexable	kako dohvatiti ime tabele u bazi podataka	Brise sve SEO linkove za neki indexirani objekat	0
PHP	56	56_extractTableNamesToArray	kako dohvatiti ime tabele u bazi podataka	Pretrazuje i dohvata imena svih kolona u    tabeli u bazi podataka	2
PHP	56	56_fetchFields	kako dohvatiti ime tabele u bazi podataka	Vraca niz objekata koji predstavljaju polja u skupu rezultata   a zatim a zatim dohvata ime tabele i ispisuje	2
PHP	56	56_getColumnList	kako dohvatiti ime tabele u bazi podataka	Dohvatiti nazive kolona tabele sa datim imenom iz baze podataka	2
PHP	56	56_get_table_name	kako dohvatiti ime tabele u bazi podataka	Pronalazi i dohvata ime tabele u bazi podataka iz konkretnog    upita nad tom bazom	3
PHP	56	56_printTableName	kako dohvatiti ime tabele u bazi podataka	Ispisuje imena svih tabela u bazi podataka	2
PHP	57	57_createFromJson	deserijalizuj json	Kreira JSON objekat od prosledjenog u zavisnosti od   tipa prosledjenog objekta	1
PHP	57	57_deserializeArray	deserijalizuj json	Deserijalizuje JSON niz objekata	3
PHP	57	57_deserializeJsonToClass	deserijalizuj json	Konvertuje jedan JSON objekat u instancu klase   radi i sa nizovima	0
PHP	57	57_deserialize	deserijalizuj json	Deserijalizuje JSON objekat	3
PHP	57	57_jsonUnserialize	deserijalizuj json	Kreira json objekat od deserijalivanog stringa   objekata klase Person	2
PHP	57	57_printJSVars	deserijalizuj json	Metoda pomocne klase za prebacivanje PHP    promenljivih u JS promenljive	0
PHP	58	58_absoluteCoordinate	prona?i int u stringu	Napravi apsolutne koordinate od zadatog stringa	0
PHP	58	58_countDigits	prona?i int u stringu	Ispisuje int brojeva pronadjenih u zadatom stringu	3
PHP	58	58_extractNumFromStr	prona?i int u stringu	Pronaci int broj u okviru zadatog stringa   i vraca ga kao povratnu vrednost	2
PHP	58	58_extract_numbers	prona?i int u stringu	Pronaci poklapanje jednog int broja unutar datog stringa	2
PHP	58	58_getAllNumsFromStr	prona?i int u stringu	Pronalazi sve int brojeve u zadatom stringu   i vraca niz pronadjenih brojeva	2
PHP	58	58_is_numeric	prona?i int u stringu	Ispituje da li je zadati string broj i   ispisuje ga sa na standardni izlaz	0
PHP	59	59_findProcessByPid	dohvati id trenutnog procesa	Pronadji proces za zadati ID procesa	3
PHP	59	59_isLocked	dohvati id trenutnog procesa	Proveravanje da li je resurs zakljucan za trenutni proces	1
PHP	59	59_printAllProc	dohvati id trenutnog procesa	Ispisuje PID i COMMAND svih pokrenutih procesa	0
PHP	59	59_set_pagination	dohvati id trenutnog procesa	Postavljanje paginacije     Ukupan broj prikazanih elemenata je jednak onim koji se prikazuju	0
PHP	59	59_tryLock	dohvati id trenutnog procesa	Pokusaj da zauzmes resurs za trenutni proces preko id   ukoliko je slobodan	2
